Municipio,Cod_Municipio,Provincia,Cod_Provincia,Población,Longitud,Latitud,CoordenadaX,CoordenadaY,Posición,presencia_de_comercio,Tiene_Hospital,Transplantes,Dificultad_Acceso,Accidentes_Raw,Accidentes_Por_Carretera,tiene_centro,DENSIDADMM,4G
CASTELLANOS DE VILLIQUERA,185,SALAMANCA,37,703,-5.694527,41.051328,273550.38,4547953.34,"41.051328, -5.694527",0,0,0,0.1,0.0660220994475138,0.0001,0,0.006440293471,0.9908
CASTILLEJO DE MARTÍN VIEJO,96,SALAMANCA,37,205,-6.645077,40.70121,192031.82,4511982.29,"40.70121, -6.645077",0,0,0,0.78,0.0660220994475138,0.0001,0,0.0003223865268,0.8390000000000001
CASTRAZ,97,SALAMANCA,37,34,-6.334477,40.705472,218296.71,4511411.74,"40.705472, -6.334477",0,0,0,0.23,0.0660220994475138,0.0001,1,0.0002705271455,0.9861
CESPEDOSA DE TORMES,103,SALAMANCA,37,496,-5.580235,40.542947,281494.62,4491221.12,"40.542947, -5.580235",0,0,0,0.82,0.0660220994475138,0.0001,0,0.002909901581,1.0
CILLEROS DE LA BASTIDA,104,SALAMANCA,37,23,-6.060697,40.576171,240929.75,4496213.02,"40.576171, -6.060697",0,0,0,0.84,0.0660220994475138,0.0001,1,0.0002759146746,1.0
CIUDAD RODRIGO,107,SALAMANCA,37,11846,-6.534158,40.597312,200940.97,4500062.56,"40.597312, -6.534158",0,0,0,0.91,64.26602209944751,0.1962,1,0.01345206116,0.9945
CORDOVILLA,110,SALAMANCA,37,108,-5.405973,40.951262,297496.48,4536134.32,"40.951262, -5.405973",0,0,0,0.12,0.0660220994475138,0.0001,1,0.001862080773,1.0
EL ARCO,34,SALAMANCA,37,89,-5.824781,41.109875,262813.37,4554800.34,"41.109875, -5.824781",0,0,0,0.12,0.0660220994475138,0.0001,0,0.003537509298,1.0
EL CERRO,102,SALAMANCA,37,365,-5.915049,40.327831,252348.79,4468223.3,"40.327831, -5.915049",0,0,0,0.88,0.0660220994475138,0.0001,0,0.003846277842,0.8255
EL MANZANO,180,SALAMANCA,37,57,-6.287236,41.174874,224250.03,4563380.88,"41.174874, -6.287236",0,0,0,0.21,0.0660220994475138,0.0001,0,0.0003849542828,0.5807
ENDRINAL,124,SALAMANCA,37,204,-5.804259,40.590046,262687.59,4497030.07,"40.590046, -5.804259",0,0,0,0.81,0.0660220994475138,0.0001,0,0.001598885254,0.5385
FORFOLEDA,130,SALAMANCA,37,204,-5.7487,41.097063,269157.4,4553173.35,"41.097063, -5.7487",0,0,0,0.11,0.0660220994475138,0.0001,0,0.001437300467,0.89
FUENTERROBLE DE SALVATIERRA,138,SALAMANCA,37,252,-5.733196,40.56263,268607.58,4493797.08,"40.56263, -5.733196",0,0,0,0.81,0.0660220994475138,0.0001,1,0.002487621384,0.951
FUENTES DE OÑORO,140,SALAMANCA,37,1009,-6.81175,40.589462,177408.24,4500172.4,"40.589462, -6.81175",0,0,0,0.96,0.0660220994475138,0.0001,1,0.004923918145,1.0
GOLPEJAS,151,SALAMANCA,37,144,-5.90825,40.999563,255395.31,4542783.2,"40.999563, -5.90825",0,0,0,0.12,0.0660220994475138,0.0001,1,0.00338662347,1.0
GOMECELLO,152,SALAMANCA,37,412,-5.535449,41.042574,286892.45,4546580.37,"41.042574, -5.535449",0,0,0,0.1,0.0660220994475138,0.0001,1,0.005366840499,1.0
GUIJO DE ÁVILA,155,SALAMANCA,37,78,-5.639617,40.530696,276424.61,4490010.1,"40.530696, -5.639617",0,0,0,0.82,0.0660220994475138,0.0001,1,0.001507352709,1.0
IRUELOS,165,SALAMANCA,37,31,-6.327167,41.140773,220755.04,4559721.83,"41.140773, -6.327167",0,0,0,0.22,0.0660220994475138,0.0001,0,0.0004885847268,1.0
ITUERO DE AZABA,166,SALAMANCA,37,199,-6.692268,40.485746,187039.32,4488224.59,"40.485746, -6.692268",0,0,0,0.95,0.0660220994475138,0.0001,1,0.001987231202,0.976
LA ALAMEDA DE GARDÓN,5,SALAMANCA,37,74,-6.758225,40.650296,182228.03,4506732.28,"40.650296, -6.758225",0,0,0,0.81,0.0660220994475138,0.0001,0,0.0006082595033,0.9963
LA ALBERCA,10,SALAMANCA,37,1045,-6.10994,40.488659,236417.86,4486643.11,"40.488659, -6.10994",0,0,0,0.86,0.0660220994475138,0.0001,0,0.004718453087,0.9998
LA BOUZA,56,SALAMANCA,37,49,-6.794849,40.835423,180020.55,4527422.16,"40.835423, -6.794849",0,0,0,0.8,0.0660220994475138,0.0001,0,0.0008171259538,0.954
LA ENCINA,119,SALAMANCA,37,108,-6.53108,40.499122,200764.09,4489149.72,"40.499122, -6.53108",0,0,0,0.92,0.0660220994475138,0.0001,0,0.0008377414423,0.9992
LA FREGENEDA,132,SALAMANCA,37,308,-6.866298,40.988114,174745.18,4544641.37,"40.988114, -6.866298",0,0,0,0.81,0.0660220994475138,0.0001,0,0.001850931575,0.9995
LA MATA DE LEDESMA,186,SALAMANCA,37,101,-5.970747,41.000382,250141.26,4543051.14,"41.000382, -5.970747",0,0,0,0.14,0.0660220994475138,0.0001,0,0.0006752658762,0.9322
LA ORBADA,224,SALAMANCA,37,182,-5.482918,41.102156,291496.54,4553068.43,"41.102156, -5.482918",0,0,0,0.12,0.0660220994475138,0.0001,0,0.001562427484,0.9555
LA SIERPE,309,SALAMANCA,37,42,-5.856269,40.645767,258486.58,4503358.04,"40.645767, -5.856269",0,0,0,0.17,0.0660220994475138,0.0001,0,0.000694162986,1.0
LA TALA,315,SALAMANCA,37,76,-5.53713,40.588985,285292.61,4496226.13,"40.588985, -5.53713",0,0,0,0.81,0.0660220994475138,0.0001,0,0.001675444269,0.9781
LA VÍDOLA,349,SALAMANCA,37,107,-6.487105,41.153011,207383.92,4561606.69,"41.153011, -6.487105",0,0,0,0.25,0.0660220994475138,0.0001,0,0.0009742093494,1.0
LUMBRALES,173,SALAMANCA,37,1510,-6.719245,40.935006,186867.26,4538206.19,"40.935006, -6.719245",0,0,0,0.78,6.216022099447512,0.0189,1,0.005896446521,1.0
MARTINAMOR,182,SALAMANCA,37,82,-5.598974,40.806262,280772.45,4520501.24,"40.806262, -5.598974",0,0,0,0.11,0.0660220994475138,0.0001,1,0.0008389371116,0.9764
MEMBRIBE DE LA SIERRA,189,SALAMANCA,37,105,-5.806229,40.690941,262878.52,4508237.07,"40.690941, -5.806229",0,0,0,0.15,0.0660220994475138,0.0001,1,0.0005382375254,0.8164
MIEZA,190,SALAMANCA,37,176,-6.687975,41.162497,190569.77,4563355.58,"41.162497, -6.687975",0,0,0,0.78,0.0660220994475138,0.0001,1,0.001352205858,1.0
MONTEJO,200,SALAMANCA,37,198,-5.622998,40.6314,278165.55,4501148.12,"40.6314, -5.622998",0,0,0,0.16,0.1660220994475138,0.0004,0,0.001927911813,1.0
MONTERRUBIO DE LA SIERRA,203,SALAMANCA,37,148,-5.693102,40.756355,272661.46,4515200.17,"40.756355, -5.693102",0,0,0,0.13,0.0660220994475138,0.0001,1,0.00111876035,0.9566
MORISCOS,207,SALAMANCA,37,566,-5.582243,41.007425,282843.41,4542793.32,"41.007425, -5.582243",0,0,0,0.09,0.0660220994475138,0.0001,1,0.01245170487,1.0
MOZÁRBEZ,209,SALAMANCA,37,510,-5.65112,40.856839,276543.4,4526248.24,"40.856839, -5.65112",0,0,0,0.1,0.0660220994475138,0.0001,1,0.003085348215,0.9919
NARROS DE MATALAYEGUA,211,SALAMANCA,37,198,-5.926175,40.69975,252774.57,4509545.99,"40.69975, -5.926175",0,0,0,0.16,0.0660220994475138,0.0001,1,0.0007074904517,0.9414
NAVA DE BÉJAR,213,SALAMANCA,37,74,-5.680725,40.474209,272751.63,4483844.1,"40.474209, -5.680725",0,0,0,0.84,0.0660220994475138,0.0001,1,0.001716354243,1.0
PALACIOS DEL ARZOBISPO,226,SALAMANCA,37,151,-5.890152,41.165614,257529.35,4561169.32,"41.165614, -5.890152",0,0,0,0.14,0.0660220994475138,0.0001,1,0.001432172484,0.8536
PALENCIA DE NEGRILLA,229,SALAMANCA,37,138,-5.600537,41.094281,281592.44,4552482.39,"41.094281, -5.600537",0,0,0,0.11,0.0660220994475138,0.0001,1,0.002372255712,1.0
PARADA DE RUBIALES,231,SALAMANCA,37,241,-5.436624,41.147576,295525.61,4558001.45,"41.147576, -5.436624",0,0,0,0.14,0.0660220994475138,0.0001,1,0.00210220804,1.0
PARADINAS DE SAN JUAN,232,SALAMANCA,37,384,-5.153446,40.983857,318841.66,4539198.31,"40.983857, -5.153446",0,0,0,0.18,0.0660220994475138,0.0001,1,0.002974936516,1.0
PEDROSILLO DE ALBA,236,SALAMANCA,37,124,-5.396519,40.822789,297901.51,4521849.18,"40.822789, -5.396519",0,0,0,0.14,0.0660220994475138,0.0001,1,0.001705441704,0.4687
PEDROSILLO DE LOS AIRES,237,SALAMANCA,37,314,-5.705231,40.714584,271494.49,4510594.13,"40.714584, -5.705231",0,0,0,0.14,0.0660220994475138,0.0001,1,0.001189026635,0.7447
PELARRODRÍGUEZ,241,SALAMANCA,37,159,-6.212697,40.886645,229324.35,4531143.84,"40.886645, -6.212697",0,0,0,0.19,0.0660220994475138,0.0001,1,0.002977819898,0.7112
PEÑARANDA DE BRACAMONTE,246,SALAMANCA,37,6063,-5.200546,40.901737,314649.57,4530180.24,"40.901737, -5.200546",0,0,0,0.17,88.16602209944747,0.2691,1,0.07269369758,1.0
PEÑARANDILLA,247,SALAMANCA,37,181,-5.393448,40.883392,298344.48,4528570.24,"40.883392, -5.393448",0,0,0,0.13,0.0660220994475138,0.0001,1,0.003908253355,1.0
PEREÑA DE LA RIBERA,250,SALAMANCA,37,314,-6.524407,41.237933,204635.79,4571162.72,"41.237933, -6.524407",0,0,0,0.76,0.0660220994475138,0.0001,1,0.001691640209,1.0
PUEBLA DE SAN MEDEL,259,SALAMANCA,37,33,-5.737277,40.511209,268084.62,4488099.09,"40.511209, -5.737277",0,0,0,0.83,0.0660220994475138,0.0001,1,0.0009130627277,1.0
PUEBLA DE YELTES,260,SALAMANCA,37,142,-6.182117,40.626242,230851.77,4502136.89,"40.626242, -6.182117",0,0,0,0.21,0.0660220994475138,0.0001,1,0.0009813006036,1.0
PUERTAS,262,SALAMANCA,37,65,-6.286369,41.096762,223995.1,4554704.86,"41.096762, -6.286369",0,0,0,0.21,0.0660220994475138,0.0001,0,0.0002293968723,0.4965
ROBLEDA,269,SALAMANCA,37,457,-6.605611,40.384881,193928.32,4476720.89,"40.384881, -6.605611",0,0,0,0.96,0.0660220994475138,0.0001,1,0.001546095451,1.0
SAELICES EL CHICO,272,SALAMANCA,37,173,-6.63296,40.670549,192914.89,4508535.34,"40.670549, -6.63296",0,0,0,0.78,0.0660220994475138,0.0001,1,0.0009794523479,0.96
SALMORAL,276,SALAMANCA,37,112,-5.219267,40.80153,312790.54,4519095.14,"40.80153, -5.219267",0,0,0,0.17,0.0660220994475138,0.0001,0,0.001298116867,1.0
SAN CRISTÓBAL DE LA CUESTA,278,SALAMANCA,37,1143,-5.618797,41.029414,279842.39,4545326.34,"41.029414, -5.618797",0,0,0,0.09,0.0660220994475138,0.0001,1,0.03072737435,1.0
SAN MIGUEL DE VALERO,287,SALAMANCA,37,303,-5.921316,40.543476,252608.68,4492182.09,"40.543476, -5.921316",0,0,0,0.83,0.0660220994475138,0.0001,1,0.002977748051,1.0
SAN MORALES,288,SALAMANCA,37,366,-5.50264,40.993005,289492.45,4540997.35,"40.993005, -5.50264",0,0,0,0.1,0.0660220994475138,0.0001,1,0.01971098169,1.0
SAN PEDRO DE ROZADOS,291,SALAMANCA,37,145,-5.738097,40.790567,268981.44,4519116.16,"40.790567, -5.738097",0,0,0,0.12,0.0660220994475138,0.0001,1,0.0006807273657,0.9856
SAN PELAYO DE GUAREÑA,292,SALAMANCA,37,92,-5.857774,41.115797,260064.36,4555548.33,"41.115797, -5.857774",0,0,0,0.13,0.0660220994475138,0.0001,0,0.000848935371,1.0
SANTA MARTA DE TORMES,294,SALAMANCA,37,14726,-5.631074,40.949683,278543.38,4536505.25,"40.949683, -5.631074",0,0,0,0.08,0.0660220994475138,0.0001,1,0.4044238148,1.0
SANTIBÁÑEZ DE BÉJAR,297,SALAMANCA,37,444,-5.611754,40.487463,278642.64,4485140.11,"40.487463, -5.611754",0,0,0,0.83,0.0660220994475138,0.0001,1,0.00410473805,1.0
SANTIZ,299,SALAMANCA,37,229,-5.894784,41.204207,257283.35,4565467.32,"41.204207, -5.894784",0,0,0,0.15,0.0660220994475138,0.0001,1,0.00243485097,0.9967
SEPULCRO-HILARIO,304,SALAMANCA,37,157,-6.187375,40.70014,230704.66,4510357.85,"40.70014, -6.187375",0,0,0,0.2,0.0660220994475138,0.0001,1,0.001063900831,0.4732
SIETEIGLESIAS DE TORMES,310,SALAMANCA,37,164,-5.577581,40.742043,282367.5,4513318.19,"40.742043, -5.577581",0,0,0,0.13,0.0660220994475138,0.0001,1,0.003300224748,1.0
SORIHUELA,312,SALAMANCA,37,256,-5.678822,40.442952,272807.65,4480369.1,"40.442952, -5.678822",0,0,0,0.84,7.666022099447512,0.0233,1,0.00336696074,1.0
TAMAMES,316,SALAMANCA,37,785,-6.105101,40.657801,237490.69,4505407.91,"40.657801, -6.105101",0,0,0,0.2,50.66602209944753,0.1546,1,0.003522312486,1.0
TARAZONA DE GUAREÑA,317,SALAMANCA,37,269,-5.251454,41.171954,311135.7,4560289.44,"41.171954, -5.251454",0,0,0,0.17,0.0660220994475138,0.0001,0,0.002490383939,1.0
TARDÁGUILA,318,SALAMANCA,37,197,-5.574033,41.114043,283883.47,4554610.41,"41.114043, -5.574033",0,0,0,0.12,0.0660220994475138,0.0001,1,0.002072713347,0.7119
TOPAS,323,SALAMANCA,37,511,-5.634428,41.156972,278956.48,4559528.4,"41.156972, -5.634428",0,0,0,0.13,0.0660220994475138,0.0001,1,0.00118872153,1.0
TORDILLOS,324,SALAMANCA,37,316,-5.352762,40.853505,301683.5,4525159.2,"40.853505, -5.352762",0,0,0,0.14,0.0660220994475138,0.0001,1,0.003485393219,1.0
TORRESMENUDAS,327,SALAMANCA,37,184,-5.784557,41.102037,266163.39,4553821.34,"41.102037, -5.784557",0,0,0,0.12,0.0660220994475138,0.0001,1,0.004216735017,0.8876000000000001
TRABANCA,328,SALAMANCA,37,160,-6.384016,41.233027,216381.9,4570149.81,"41.233027, -6.384016",0,0,0,0.24,0.5660220994475138,0.0016,1,0.001555217362,1.0
VALDEFUENTES DE SANGUSÍN,331,SALAMANCA,37,189,-5.83151,40.466036,259938.66,4483336.14,"40.466036, -5.83151",0,0,0,0.84,0.0660220994475138,0.0001,0,0.001422720207,0.9507
VALDUNCIEL,338,SALAMANCA,37,110,-5.672072,41.085897,275555.4,4551733.38,"41.085897, -5.672072",0,0,0,0.11,0.0660220994475138,0.0001,1,0.0007711019786,0.8998
VALLEJERA DE RIOFRÍO,343,SALAMANCA,37,72,-5.720104,40.408336,269187.66,4476633.13,"40.408336, -5.720104",0,0,0,0.85,0.0660220994475138,0.0001,1,0.002471307094,1.0
VALSALABROSO,340,SALAMANCA,37,119,-6.501886,41.108839,205945.97,4556751.64,"41.108839, -6.501886",0,0,0,0.74,0.0660220994475138,0.0001,1,0.001130006194,0.8307
VALVERDE DE VALDELACASA,341,SALAMANCA,37,57,-5.781647,40.480578,264217.64,4484816.11,"40.480578, -5.781647",0,0,0,0.84,0.0660220994475138,0.0001,1,0.00189081226,1.0
VECINOS,344,SALAMANCA,37,219,-5.878577,40.778246,257082.48,4518128.04,"40.778246, -5.878577",0,0,0,0.14,56.96602209944752,0.1739,1,0.001314072104,1.0
VENTOSA DEL RÍO ALMAR,348,SALAMANCA,37,99,-5.347978,40.92622,302303.5,4533221.3,"40.92622, -5.347978",0,0,0,0.14,0.0660220994475138,0.0001,1,0.001522042413,1.0
VILLALBA DE LOS LLANOS,353,SALAMANCA,37,110,-5.974266,40.800549,249090.48,4520873.97,"40.800549, -5.974266",0,0,0,0.15,0.0660220994475138,0.0001,1,0.0007800934144,0.9981
VILLAR DE ARGAÑÁN,356,SALAMANCA,37,98,-6.718957,40.673669,185658.94,4509186.25,"40.673669, -6.718957",0,0,0,0.8,0.0660220994475138,0.0001,1,0.000832853376,1.0
VILLARES DE LA REINA,362,SALAMANCA,37,6723,-5.649061,41.009096,277229.38,4543147.31,"41.009096, -5.649061",0,0,0,0.08,0.0660220994475138,0.0001,1,0.08352417104,1.0
VILLARINO DE LOS AIRES,364,SALAMANCA,37,739,-6.467725,41.269717,209527.8,4574500.79,"41.269717, -6.467725",0,0,0,0.26,0.0660220994475138,0.0001,1,0.00201073665,0.9999
VILLASECO DE LOS REYES,370,SALAMANCA,37,298,-6.185913,41.161946,232698.09,4561629.0,"41.161946, -6.185913",0,0,0,0.19,0.0660220994475138,0.0001,1,0.0005336668964,0.9013
VILLAVERDE DE GUAREÑA,372,SALAMANCA,37,138,-5.525576,41.063768,287790.47,4548909.39,"41.063768, -5.525576",0,0,0,0.11,0.0660220994475138,0.0001,1,0.00235951514,1.0
VILLAVIEJA DE YELTES,373,SALAMANCA,37,688,-6.467806,40.875554,207778.41,4530733.55,"40.875554, -6.467806",0,0,0,0.24,0.0660220994475138,0.0001,0,0.003698192892,0.9997
VILVESTRE,350,SALAMANCA,37,395,-6.725837,41.104559,187116.85,4557057.49,"41.104559, -6.725837",0,0,0,0.79,0.0660220994475138,0.0001,1,0.002246877884,1.0
ZAMARRA,378,SALAMANCA,37,71,-6.452052,40.519238,207550.02,4491117.76,"40.519238, -6.452052",0,0,0,0.91,0.0660220994475138,0.0001,1,0.0003662174874,0.735
ZAMAYÓN,379,SALAMANCA,37,192,-5.829529,41.147757,262551.38,4559019.34,"41.147757, -5.829529",0,0,0,0.13,0.0660220994475138,0.0001,1,0.001634516579,1.0
ZARAPICOS,380,SALAMANCA,37,49,-5.844796,41.038635,260874.35,4546945.28,"41.038635, -5.844796",0,0,0,0.11,0.0660220994475138,0.0001,1,0.002092435022,1.0
ZORITA DE LA FRONTERA,382,SALAMANCA,37,152,-5.196686,41.014215,315288.66,4542659.37,"41.014215, -5.196686",0,0,0,0.17,0.0660220994475138,0.0001,1,0.001235975558,1.0
ABADES,1,SEGOVIA,40,859,-4.267874,40.91634,393233.9,4530243.86,"40.91634, -4.267874",0,0,0,0.1,0.302870813397129,0.0008,1,0.007317704748,1.0
ALDEALCORVO,6,SEGOVIA,40,18,-3.791299,41.244002,433696.27,4566145.99,"41.244002, -3.791299",0,0,0,0.18,0.302870813397129,0.0008,1,0.0007499378336,1.0
ALDEALENGUA DE SANTA MARÍA,8,SEGOVIA,40,59,-3.467742,41.462154,460938.15,4590168.19,"41.462154, -3.467742",0,0,0,0.27,0.302870813397129,0.0008,1,0.0008550640613,1.0
ALDEANUEVA DEL CODONAL,10,SEGOVIA,40,108,-4.543344,41.083402,370363.99,4549163.11,"41.083402, -4.543344",0,0,0,0.17,0.302870813397129,0.0008,1,0.001304485182,1.0
ALDEONTE,16,SEGOVIA,40,55,-3.678549,41.351021,443236.62,4577946.98,"41.351021, -3.678549",0,0,0,0.22,0.302870813397129,0.0008,1,0.0006709233031,1.0
AÑE,18,SEGOVIA,40,66,-4.295129,41.037447,391138.01,4543721.95,"41.037447, -4.295129",0,0,0,0.12,126.78620414673048,0.3871,1,0.001568170395,1.0
ARAHUETES,19,SEGOVIA,40,31,-3.85695,41.137805,428079.11,4554408.8,"41.137805, -3.85695",0,0,0,0.15,0.302870813397129,0.0008,1,0.0003557978107,0.7459
ARCONES,20,SEGOVIA,40,180,-3.724301,41.118501,439194.19,4552164.74,"41.118501, -3.724301",0,0,0,0.17,0.702870813397129,0.0021,1,0.001589132081,1.0
BARBOLLA,25,SEGOVIA,40,150,-3.672204,41.32563,443745.57,4575123.96,"41.32563, -3.672204",0,0,0,0.21,0.302870813397129,0.0008,1,0.001439692793,1.0
CANTIMPALOS,41,SEGOVIA,40,1427,-4.15916,41.074673,402622.05,4547693.84,"41.074673, -4.15916",0,0,0,0.11,0.302870813397129,0.0008,1,0.01419242939,1.0
CARBONERO EL MAYOR,43,SEGOVIA,40,2502,-4.266111,41.122317,393714.06,4553107.99,"41.122317, -4.266111",0,0,0,0.13,0.302870813397129,0.0008,1,0.01025758166,1.0
CASLA,45,SEGOVIA,40,155,-3.655505,41.166962,445010.25,4557498.77,"41.166962, -3.655505",0,0,0,0.19,0.302870813397129,0.0008,1,0.0023571853,1.0
CASTRO DE FUENTIDUEÑA,47,SEGOVIA,40,48,-3.856453,41.42051,428430.4,4585793.26,"41.42051, -3.856453",0,0,0,0.21,0.302870813397129,0.0008,1,0.0005768945769,1.0
CEDILLO DE LA TORRE,52,SEGOVIA,40,81,-3.605916,41.424592,449369.84,4586069.68,"41.424592, -3.605916",0,0,0,0.24,0.302870813397129,0.0008,1,0.000919783132,1.0
CEREZO DE ABAJO,53,SEGOVIA,40,145,-3.592566,41.217531,450328.35,4563074.77,"41.217531, -3.592566",0,0,0,0.2,45.15287081339715,0.1378,1,0.001676768718,1.0
CHAÑE,65,SEGOVIA,40,741,-4.428739,41.339416,380457.77,4577421.18,"41.339416, -4.428739",0,0,0,0.2,0.302870813397129,0.0008,1,0.005384605877,1.0
COBOS DE FUENTIDUEÑA,56,SEGOVIA,40,28,-3.928964,41.382143,422325.26,4581596.29,"41.382143, -3.928964",0,0,0,0.2,0.302870813397129,0.0008,1,0.0006500476693,1.0
COLLADO HERMOSO,59,SEGOVIA,40,118,-3.917706,41.038573,422864.06,4543444.71,"41.038573, -3.917706",0,0,0,0.12,0.302870813397129,0.0008,1,0.002083728074,1.0
DOMINGO GARCÍA,68,SEGOVIA,40,32,-4.377907,41.115018,384316.04,4552440.1,"41.115018, -4.377907",0,0,0,0.14,0.302870813397129,0.0008,1,0.0004309575883,1.0
EL ESPINAR,76,SEGOVIA,40,10145,-4.24753,40.718093,394633.79,4508211.89,"40.718093, -4.24753",0,0,0,0.14,0.302870813397129,0.0008,0,0.01308629124,1.0
ESCARABAJOSA DE CABEZAS,74,SEGOVIA,40,276,-4.194629,41.104056,399687.07,4550995.9,"41.104056, -4.194629",0,0,0,0.12,0.302870813397129,0.0008,1,0.004751178367,1.0
FRESNEDA DE CUÉLLAR,78,SEGOVIA,40,170,-4.450392,41.318275,378606.79,4575104.17,"41.318275, -4.450392",0,0,0,0.2,0.302870813397129,0.0008,1,0.004071292964,1.0
FRESNO DE CANTESPINO,79,SEGOVIA,40,288,-3.499332,41.368291,458239.97,4579762.48,"41.368291, -3.499332",0,0,0,0.25,0.302870813397129,0.0008,1,0.001250728375,0.9982
FRESNO DE LA FUENTE,80,SEGOVIA,40,77,-3.644741,41.393334,446099.75,4582622.86,"41.393334, -3.644741",0,0,0,0.23,0.302870813397129,0.0008,1,0.001136335248,1.0
FUENTE EL OLMO DE ÍSCAR,84,SEGOVIA,40,45,-4.494531,41.279798,374838.85,4570895.16,"41.279798, -4.494531",0,0,0,0.19,0.302870813397129,0.0008,1,0.001732823311,1.0
GARCILLÁN,94,SEGOVIA,40,515,-4.264079,40.977087,393650.96,4536982.88,"40.977087, -4.264079",0,0,0,0.1,0.302870813397129,0.0008,1,0.006301527713,1.0
GRAJERA,97,SEGOVIA,40,256,-3.613731,41.371083,448674.75,4580133.79,"41.371083, -3.613731",0,0,0,0.23,0.302870813397129,0.0008,1,0.005481036382,1.0
HONTANARES DE ERESMA,101,SEGOVIA,40,1662,-4.203476,40.981807,398756.97,4537434.83,"40.981807, -4.203476",0,0,0,0.09,0.302870813397129,0.0008,1,0.07172530522,1.0
LA LASTRILLA,112,SEGOVIA,40,4697,-4.103757,40.968941,407127.98,4535895.76,"40.968941, -4.103757",0,0,0,0.08,0.302870813397129,0.0008,0,0.1326379808,1.0
LAGUNA DE CONTRERAS,108,SEGOVIA,40,115,-4.028542,41.494512,414147.26,4594165.49,"41.494512, -4.028542",0,0,0,0.23,0.302870813397129,0.0008,1,0.001502892688,0.8006000000000001
LASTRAS DEL POZO,111,SEGOVIA,40,64,-4.344592,40.879079,386709.85,4526203.88,"40.879079, -4.344592",0,0,0,0.12,0.302870813397129,0.0008,1,0.00048530925,0.9976
LOS HUERTOS,103,SEGOVIA,40,170,-4.218681,41.010347,397521.99,4540620.85,"41.010347, -4.218681",0,0,0,0.1,0.302870813397129,0.0008,0,0.002656390358,1.0
MADERUELO,115,SEGOVIA,40,101,-3.521901,41.487233,456432.04,4592978.26,"41.487233, -3.521901",0,0,0,0.27,0.302870813397129,0.0008,1,0.0002537969406,0.9864
MARAZOLEJA,903,SEGOVIA,40,96,-4.337512,40.961864,387446.92,4535384.92,"40.961864, -4.337512",0,0,0,0.12,0.302870813397129,0.0008,1,0.0009470705985,0.8769
MARTÍN MUÑOZ DE LA DEHESA,120,SEGOVIA,40,307,-4.686916,41.066221,358267.02,4547479.15,"41.066221, -4.686916",0,0,0,0.19,0.302870813397129,0.0008,1,0.004868393778,1.0
MARTÍN MUÑOZ DE LAS POSADAS,121,SEGOVIA,40,249,-4.595913,40.996122,365770.95,4539553.06,"40.996122, -4.595913",0,0,0,0.17,0.302870813397129,0.0008,1,0.001497047037,1.0
MARUGÁN,122,SEGOVIA,40,763,-4.384281,40.896824,383396.85,4528225.91,"40.896824, -4.384281",0,0,0,0.13,0.302870813397129,0.0008,1,0.007112844837,0.9975
MATABUENA,123,SEGOVIA,40,263,-3.756594,41.095702,436461.16,4549656.72,"41.095702, -3.756594",0,0,0,0.16,0.302870813397129,0.0008,1,0.002540156378,1.0
MELQUE DE CERCOS,126,SEGOVIA,40,65,-4.469019,41.051171,376546.97,4545477.06,"41.051171, -4.469019",0,0,0,0.15,0.302870813397129,0.0008,1,0.0009556317294,0.8242
MONTEJO DE ARÉVALO,129,SEGOVIA,40,161,-4.6652,41.140399,360249.03,4555679.17,"41.140399, -4.6652",0,0,0,0.2,0.302870813397129,0.0008,1,0.001181744735,1.0
MONTEJO DE LA VEGA DE LA SERREZUELA,130,SEGOVIA,40,124,-3.652677,41.549114,445566.78,4599922.5,"41.549114, -3.652677",0,0,0,0.27,0.302870813397129,0.0008,0,0.001198678614,1.0
RUBENA,326,BURGOS,9,217,-3.574331,42.388387,452725.51,4693059.6,"42.388387, -3.574331",0,0,0,0.1,0.4078167115902965,0.0012,1,0.005618672297,1.0
RUCANDIO,328,BURGOS,9,72,-3.542017,42.750873,455642.94,4733292.74,"42.750873, -3.542017",0,0,0,0.19,0.4078167115902965,0.0012,1,0.0005168597136,1.0
SALAS DE BUREBA,329,BURGOS,9,129,-3.473753,42.69219,461192.96,4726742.68,"42.69219, -3.473753",0,0,0,0.18,0.4078167115902965,0.0012,1,0.002724996926,0.9305
SALDAÑA DE BURGOS,332,BURGOS,9,201,-3.683263,42.2575,443642.33,4678592.74,"42.2575, -3.683263",0,0,0,0.09,0.4078167115902965,0.0012,1,0.006780552247,1.0
SALINILLAS DE BUREBA,334,BURGOS,9,48,-3.388483,42.552895,468106.77,4711239.6,"42.552895, -3.388483",0,0,0,0.16,0.4078167115902965,0.0012,0,0.0005135176314,0.8070999999999999
SAN ADRIÁN DE JUARROS,335,BURGOS,9,86,-3.47607,42.273855,460742.48,4680292.51,"42.273855, -3.47607",0,0,0,0.12,0.4078167115902965,0.0012,1,0.001220918241,0.9674
SAN MARTÍN DE RUBIALES,339,BURGOS,9,139,-3.993141,41.642611,417291.33,4610573.27,"41.642611, -3.993141",0,0,0,0.27,0.4078167115902965,0.0012,1,0.001961062531,1.0
SANTA GADEA DEL CID,347,BURGOS,9,161,-3.058201,42.715135,495234.24,4729183.43,"42.715135, -3.058201",0,0,0,0.24,0.4078167115902965,0.0012,1,0.001459908269,1.0
