PROVINCIA,NOMBRE_ACTUAL,DENSIDADMM,4G
Zamora,Villafáfila,"0,001603382115",1.0
Zamora,Villaferrueña,"0,001381633318",1.0
Zamora,Villageriz,"0,002386535482",0.8096
Zamora,Villalazán,"0,004538785035",1.0
Zamora,Villalba de la Lampreana,"0,002029404422",1.0
Zamora,Villalcampo,"0,001603312709",0.8361000000000001
Zamora,Villalobos,"0,00125316139",1.0
Zamora,Villalonso,"0,001263939051",1.0
Zamora,Villalpando,"0,003003990087",1.0
Zamora,Villalube,"0,0009846281173",0.9994
Zamora,Villamayor de Campos,"0,00344371675",0.9854
Zamora,Villamor de los Escuderos,"0,001768753478",1.0
Zamora,Villanázar,"0,003917538779",1.0
Zamora,Villanueva de Azoague,"0,005207182947",1.0
Zamora,Villanueva de Campeán,"0,002857535011",1.0
Zamora,Villanueva de las Peras,"0,001328381315",1.0
Zamora,Villanueva del Campo,"0,005269088604",1.0
Zamora,Villaralbo,"0,02276661367",1.0
Zamora,Villardeciervos,"0,001182199907",1.0
Zamora,Villar de Fallaves,"0,000566300609",0.8273999999999999
Zamora,Villar del Buey,"0,0009988309926",1.0
Zamora,Villardiegua de la Ribera,"0,001040120235",0.9947
Zamora,Villárdiga,"0,001023949197",1.0
Zamora,Villardondiego,"0,001493539269",1.0
Zamora,Villarrín de Campos,"0,002113759584",1.0
Zamora,Villaseco del Pan,"0,001645682648",1.0
Zamora,Villavendimio,"0,002680228024",1.0
Zamora,Villaveza del Agua,"0,00173175927",1.0
Zamora,Villaveza de Valverde,"0,001446900825",0.9827
Zamora,Viñas,"0,001020859319",0.9287000000000001
Zamora,Zamora,"0,1085634734",1.0
