AÑO;NOMBRE;T.RED;DESCRIPCIÓN;LONG.;IMD;ASV;ACV;MUERTOS;HERIDOS;IM;IP;IAT;IL;IG
2020;VA-800;CL;DE NAVA DEL REY (CL-602) A LÍMITE DE PROVINCIA DE SALAMANCA;23.994;300.3963490872718;1.0;1.0;0.0;1.0;0.0;38.01104688447871;76.02209376895742;0.0;0.0
2020;VA-912;CL;DE MUCIENTES A LÍMITE DE PROVINCIA DE PALENCIA;24.8;418.0;6.0;0.0;0.0;0.0;0.0;0.0;158.57343112733022;0.0;0.0
2020;ZA-102;CL;DE PORTO A LÍMITE DE C.A. DE GALICIA (N-525);19.66;126.0;4.0;0.0;0.0;0.0;0.0;0.0;442.3979117048976;0.0;0.0
2020;ZA-105;CP;DE CAMARZANA DE TERA (N-525) A CRUCE CON N-631;10.371;527.0;12.0;0.0;0.0;0.0;0.0;0.0;601.5297789535213;0.0;0.0
2020;ZA-106;CL;CRUZE N-525 CON LIMITE C.A. GALICIA;17.048;89.0;2.0;0.0;0.0;0.0;0.0;0.0;361.1384151816234;0.0;0.0
2020;ZA-512;CP;DE VILLALPANDO (CL-612) A LÍMITE DE PROVINCIA DE LEÓN;18.715;513.4893935345979;1.0;0.0;0.0;0.0;0.0;0.0;28.509252254456786;0.0;0.0
2020;ZA-604;CL;DE LA BÓVEDA DE TORO (ZA-605) A CAÑIZAL (CL-605);19.187;190.0;2.0;0.0;0.0;0.0;0.0;0.0;150.3060475375191;0.0;0.0
2020;ZA-715;CP;DE VILLALPANDO (N-VI) A VILLAFÁFILA;15.02;187.0;4.0;0.0;0.0;0.0;0.0;0.0;390.17153989294275;0.0;0.0
2020;ZA-902;CL;DE TÁBARA (N-631) A FONFRÍA (N-122);35.924;137.33487362209107;3.0;0.0;0.0;0.0;0.0;0.0;166.59534812366462;0.0;0.0
2020;AV-104;CL;DE PIEDRAHÍTA (CRUCE CON AV-102) A LÍMITE DE PROVINCIA DE SALAMANCA;9.466;453.1762095922248;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2020;AV-110;CP;DE ÁVILA (CRUCE CON N-501) A CRUCE CON AV-105;51.46;578.453944811504;13.0;4.0;0.0;7.0;0.0;36.81531814702687;156.46510212486422;0.0;0.0
2020;AV-502;CP;DE NAVALPERAL DE PINARES (CL-505) A CRUCE CON N-403;31.532;786.7063935050107;7.0;3.0;0.0;5.0;0.0;33.13326184994074;110.44420616646913;0.0;0.0
2020;AV-810;CL;DE ARÉVALO (POLÍGONO INDUSTRIAL, CL-605) A RAMAL A-6_x000D_;1.403;3716.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2020;AV-902;CP;DE BURGOHONDO (AV-900) A CRUCE CON N-403;20.709;919.6617412719107;8.0;7.0;0.0;7.0;0.0;100.6973235712313;215.77997908120992;0.0;0.0
2020;AV-910;CL;DE CANDELEDA (CL-501) A LÍMITE DE C.A. DE CASTILLA LA MANCHA;7.3;762.0;4.0;0.0;0.0;0.0;0.0;0.0;197.01046470335888;0.0;0.0
2020;BU-122;CL;DE ROA DE DUERO (BU-130) A FUENTECÉN (N-122);8.6;145.0;4.0;0.0;0.0;0.0;0.0;0.0;878.8215003680066;0.0;0.0
2020;BU-123;CL;DE BU-122 A N-122;5.6;145.0;1.0;0.0;0.0;0.0;0.0;0.0;337.4046831770025;0.0;0.0
2020;BU-504;CL;DE CRUCE CON BU-530 A CRUCE CON N-I (CALZADA DE BUREBA);27.94;342.00572655690763;6.0;0.0;0.0;0.0;0.0;0.0;172.0277884514649;0.0;0.0
2020;BU-627;CP;DE VILLANUEVA DE ARGAÑO (N-120) A LÍMITE DE PROVINCIA DE PALENCIA;43.53;522.4704801286468;29.0;3.0;1.0;4.0;12.046384216943045;36.13915265082913;385.4842949421774;20.0;33.33333333333333
2020;BU-710;CP;DE BRIVIESCA, (N-I) A BELORADO (BU-P-7101);21.4;268.0;6.0;0.0;0.0;0.0;0.0;0.0;286.6221956406675;0.0;0.0
2020;BU-925;CP;DE ARANDA DE DUERO A LA GALLEGA (N-234);52.8;1036.7244318181818;47.0;4.0;0.0;4.0;0.0;20.020267267314726;255.25840765826274;0.0;0.0
2020;BU-950;CP;DE N-1 A BU-925 (VARIANTE DE ARANDA);3.52;1570.0;0.0;3.0;0.0;3.0;0.0;148.72571804776675;148.72571804776675;0.0;0.0
2020;CL-526;B;DE CIUDAD RODRIGO A LÍMITE DE C.A. DE EXTREMADURA;43.21;980.0303170562369;22.0;1.0;0.0;3.0;0.0;6.469688314969452;148.8028312442974;0.0;0.0
2020;CL-615;B;DE PALENCIA A GUARDO;91.732;2577.4729211180393;91.0;6.0;0.0;11.0;0.0;6.952538656738053;112.39937495059851;0.0;0.0
2020;CL-627;B;DE CERVERA DE PISUERGA A LÍMITE DE C.A. DE CANTABRIA;29.674;603.0;8.0;2.0;0.0;2.0;0.0;30.622717414223622;153.1135870711181;0.0;0.0
2020;CL-633;B;DE N-627 A CORNUDILLA (CL-632);37.03;212.2570888468809;5.0;0.0;0.0;0.0;0.0;0.0;174.2854870174392;0.0;0.0
2020;LE-460;CP;DE TORRE DEL BIERZO A CRUCE CON CL-623;65.6;250.18795731707317;23.0;4.0;0.0;4.0;0.0;66.77238460102278;450.7135960569037;0.0;0.0
2020;P-240;CL;DE VILLASARRACINO A SALDAÑA;23.996;450.8565594265711;9.0;0.0;0.0;0.0;0.0;0.0;227.9147325706393;0.0;0.0
2020;P-980;CP;DE CRUCE CON N-120 A FRÓMISTA, CRUCE CON N-611;18.67;692.6223888591322;4.0;1.0;0.0;2.0;0.0;21.18684511329337;105.93422556646685;0.0;0.0
2020;SG-135;CP;DE LIMITE PROVINCIA DE SORIA A  CRUCE CON N-110;3.09;317.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2020;SO-800;CP;DE TOLEDILLO (N-234) A EL ROYO (SO-820);14.616;601.0;15.0;0.0;0.0;0.0;0.0;0.0;467.83788571409104;0.0;0.0
2020;SO-820;CP;DE CRUCE CON N-111 A MOLINOS DE DUERO (CL-117);38.0;731.6595263157894;26.0;2.0;0.0;2.0;0.0;19.708088464481072;275.913238502735;0.0;0.0
2020;VA-104;CL;DE QUINTANILLA DE ONÉSIMO (N-122) A VILLAFUERTE;16.2;108.0;3.0;2.0;0.0;6.0;0.0;313.1831307038478;782.9578267596195;0.0;0.0
2020;VA-505;CP;DE MEDINA DE RIOSECO A VILLARDEFRADES (N-VI);25.075;931.1156530408773;5.0;0.0;0.0;0.0;0.0;0.0;58.67222668155591;0.0;0.0
2020;VA-913;CL;DE MEDINA DE RIOSECO (N-601) A LÍMITE DE PROVINCIA DE PALENCIA;6.925;393.0;3.0;1.0;0.0;1.0;0.0;100.66878045938437;402.67512183753746;0.0;0.0
2020;VA-941;CL;DE MAYORGA (N-601) A LÍMITE DE PROVINCIA DE LEÓN;20.6;383.0;1.0;0.0;0.0;0.0;0.0;0.0;34.7249109913719;0.0;0.0
2020;ZA-611;CL;DE CRUCE CON CL-602 A CRUCE CON ZA-602;37.5;346.39848;5.0;0.0;0.0;0.0;0.0;0.0;105.45566009786418;0.0;0.0
2020;ZA-633;CL;DE CRUCE CON CL-602 A CRUCE CON N-122 POR TORO;3.514;1332.0;5.0;0.0;0.0;0.0;0.0;0.0;292.6652492771578;0.0;0.0
2020;AV-120;CL;DE MUÑANA (N-110) A MUÑICO (AV-110);19.69;107.65210766886744;0.0;1.0;0.0;1.0;0.0;129.25247927258772;129.25247927258772;0.0;0.0
2020;AV-500;CL;DE ÁVILA (N-501) A LÍMITE DE PROVINCIA DE SEGOVIA;22.212;557.4790653700702;5.0;1.0;0.0;1.0;0.0;22.125388615165566;132.7523316909934;0.0;0.0
2020;AV-913;CL;DE BURGOHONDO (CRUCE CON AV-901) A CRUCE CON AV-922;32.135;235.9643690679944;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2020;AV-925;CP;DE RAMACASTAÑAS (CRUCE CON N-502) A ARENAS DE SAN PEDRO (CRUCE CON AV-924);4.578;2891.0;3.0;2.0;0.0;3.0;0.0;41.40123069753785;103.50307674384462;0.0;0.0
2020;BU-120;CP;DE N-122 A ROA DE DUERO (BU-130);14.9;1575.0;33.0;5.0;0.0;8.0;0.0;58.372771437035475;443.6330629214696;0.0;0.0
2020;BU-404;CL;DE VILLASANDINO (N-120) A CASTROJERIZ (BU-400);10.7;408.0;2.0;1.0;0.0;1.0;0.0;62.757147411518694;188.27144223455608;0.0;0.0
2020;BU-434;CL;DE ARENILLAS DE RIOPISUERGA (BU-400) A LÍMITE DE PROVINCIA DE PALENCIA;3.31;93.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2020;BU-542;CP;DE N-629 A ESPINOSA DE LOS MONTEROS (BU-526);5.2;1447.0;17.0;2.0;0.0;2.0;0.0;72.82244504272128;691.8132279058523;0.0;0.0
2020;BU-562;CL;DE VILLACOMPARADA DE RUEDA (CL-629) A QUINTANILLA DEL REBOLLAR;15.6;916.0;7.0;2.0;0.0;2.0;0.0;38.345734343820126;172.55580454719055;0.0;0.0
2020;BU-571;CL;DE BU-570 (LAS VEGAS) A LÍMITE DE C.A. DE CANTABRIA;7.3;117.0;1.0;0.0;0.0;0.0;0.0;0.0;320.77344894008434;0.0;0.0
2020;BU-733;CP;DE MIRANDA DE EBRO A LÍMITE DE C.A. DE LA RIOJA;5.7;1041.0;3.0;1.0;3.0;2.0;138.5169132614015;46.172304420467164;184.68921768186866;60.0;300.0
2020;BU-740;CP;DE MIRANDA DE EBRO A LÍMITE DE C.A. DEL PAÍS VASCO;4.0;4771.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2020;CL-613;B;DE PALENCIA A SAHAGÚN;59.82;1545.0046472751587;25.0;0.0;0.0;0.0;0.0;0.0;74.10899869177668;0.0;0.0
2020;CL-632;B;DE BRIVIESCA (N-1)  A CORNUDILLA (N-232);20.1;1569.0;13.0;1.0;0.0;1.0;0.0;8.687366315006422;121.6231284100899;0.0;0.0
2020;LE-126;CP;DE CASTROCONTRIGO (LE-125) A LÍMITE DE C.A. DE GALICIA;66.63;197.8718295062284;26.0;1.0;0.0;1.0;0.0;20.780373685147833;561.0700894989915;0.0;0.0
2020;LE-142;CL;DE ASTORGA (N-VI) A PONFERRADA;54.9;1118.3315118397084;28.0;3.0;0.0;4.0;0.0;13.387068431034686;138.3330404540251;0.0;0.0
2020;LE-232;CP;DE SAHAGÚN, CRUCE CON N-120, A PUENTE ALMUHEY;48.65;534.6783144912641;34.0;1.0;0.0;1.0;0.0;10.53250613136679;368.6377145978376;0.0;0.0
2020;LE-443;CL;DE VILLADANGOS (LE-413) A BENAVIDES DE ÓRBIGO (LE-420);10.5;1833.0;10.0;0.0;0.0;0.0;0.0;0.0;142.349311687697;0.0;0.0
2020;P-123;CL;DE CALABAZANOS A VENTA DE BAÑOS;1.5;3926.0;1.0;0.0;0.0;0.0;0.0;0.0;46.52277173369435;0.0;0.0
2020;P-211;CL;DE CRUCE CON P-210 A RESOBA;4.68;164.0;2.0;0.0;0.0;0.0;0.0;0.0;713.9165174581145;0.0;0.0
2020;P-213;CL;DE SALINAS DE PISUERGA (CL-626) A CRUCE CON CL-626;5.95;96.0;0.0;1.0;0.0;1.0;0.0;479.64391235946437;479.64391235946437;0.0;0.0
2020;P-216;CL;DE TRIOLLO (P-210) A VIDRIEROS;2.498;164.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2020;P-220;CP;DE AGUILAR DE CAMPOO A BRAÑOSERA;18.674;1599.0;18.0;1.0;0.0;3.0;0.0;9.175322062222742;174.3311191822321;0.0;0.0
2020;P-222;CL;DE OLMOS DE OJEDA A ALAR DEL REY (N-611)_x000D_;6.872;852.0;7.0;0.0;0.0;0.0;0.0;0.0;327.5536399969124;0.0;0.0
2020;P-243;CL;DE CRUCE CON P-242 A VILLAMARCO;2.543;270.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2020;P-405;CP;DE PALENCIA A LÍMITE DE PROVINCIA DE BURGOS;35.421;1329.2482990316478;49.0;1.0;0.0;3.0;0.0;5.818890763055329;290.9445381527665;0.0;0.0
2020;SA-113;CL;DE MACOTERA, CRUCE CON SA-105, A ANAYA DE ALBA, CRUCE CON CL-510;22.675;253.0;1.0;0.0;0.0;0.0;0.0;0.0;47.75725084907915;0.0;0.0
2020;SA-212;CP;DE GUIJUELO (N-630) A TAMAMES (SA-210);43.798;496.20754372345766;17.0;1.0;0.0;3.0;0.0;12.606353866830187;226.91436960294337;0.0;0.0
2020;SA-220;CP;DE BÉJAR, CRUCE CON N-630 A CIUDAD RODRIGO;94.215;512.7048771427055;18.0;5.0;1.0;4.0;5.67178336299019;28.358916814950952;130.45101734877437;20.0;20.0
2020;SA-315;CP;DE CRUCE CON N-620 A LÍMITE DE PROVINCIA DE ZAMORA;65.645;472.41884378094295;14.0;1.0;0.0;3.0;0.0;8.834424641342954;132.51636962014433;0.0;0.0
2020;SA-801;CL;DE PEÑARANDA DE BRACAMONTE A CRUCE CON CL-605;27.575;590.155031731641;2.0;1.0;0.0;1.0;0.0;16.835479881569974;50.50643964470992;0.0;0.0
2020;VA-223;CP;DE PEÑAFIEL A LÍMITE DE PROVINCIA DE SEGOVIA;19.861;1594.002316096873;9.0;4.0;0.0;5.0;0.0;34.616014759991764;112.50204796997323;0.0;0.0
2020;VA-302;CL;DE MOJADOS A ALDEAMAYOR DE SAN MARTÍN (CL-601);9.3;437.0;3.0;0.0;0.0;0.0;0.0;0.0;202.23857882905887;0.0;0.0
2020;VA-924;CL;DE VILLALÓN DE CAMPOS (VA-905) A LÍMITE DE PROVINCIA DE PALENCIA;9.5;117.0;3.0;0.0;0.0;0.0;0.0;0.0;739.467213872405;0.0;0.0
2020;ZA-103;CL;DE CRUCE CON ZA-104 A SAN MARTÍN DE CASTAÑEDA;16.727;335.0;2.0;0.0;0.0;0.0;0.0;0.0;97.78545643506959;0.0;0.0
2020;ZA-111;CL;DE RIONEGRO DEL PUENTE (N-525) A LÍMITE DE PROVINCIA DE LEÓN;18.991;167.0;6.0;2.0;0.0;2.0;0.0;172.77178741756717;691.0871496702687;0.0;0.0
2020;ZA-123;CL;DE CRUCE CON N-630 A TÁBARA;20.08;442.0;8.0;0.0;0.0;0.0;0.0;0.0;246.95120219549497;0.0;0.0
2020;ZA-316;CL;DE FERMOSELLE A LÍMITE DE PROVINCIA DE SALAMANCA;6.01;29.0;1.0;0.0;0.0;0.0;0.0;0.0;1571.935295999346;0.0;0.0
2020;ZA-524;CL;DE LÍMITE DE PROVINCIA DE LEÓN A LÍMITE DE PROVINCIA DE VALLADOLID;11.606;375.44925038773044;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2020;ZA-624;CL;DE CRUCE CON N-630 A PONTEJOS;5.176;344.0;1.0;0.0;0.0;0.0;0.0;0.0;153.87016706114875;0.0;0.0
2020;BU-564;CP;DE CILLERUELO DE  BEZANA (N-623)  A SONCILLO (N-232);4.7;676.0;2.0;0.0;0.0;0.0;0.0;0.0;172.46166608317137;0.0;0.0
2020;BU-704;CL;DE VILLALÓMEZ (BU-703) A TOSANTOS (N-120);7.8;49.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2020;CL-605;B;DE SEGOVIA A ZAMORA;170.18;1489.5544070983663;62.0;9.0;0.0;13.0;0.0;9.727130778668664;76.73625392060835;0.0;0.0
2020;LE-211;CL;DE ALMANZA (LE-232) A VALLE DE LAS CASAS (CL-626);13.385;448.0;8.0;0.0;0.0;0.0;0.0;0.0;365.51123691195636;0.0;0.0
2020;LE-215;CP;DE BOCA DE HUÉRGANO A LÍMITE DE PROVINCIA DE PALENCIA;18.0;323.0727777777778;7.0;1.0;0.0;1.0;0.0;47.112295430463035;376.8983634437043;0.0;0.0
2020;LE-451;CP;DE ASTORGA, CRUCE CON N-120, A CRUCE CON LE-493 (RIELLO);49.4;501.00404858299595;31.0;2.0;0.0;6.0;0.0;22.13955803243091;365.30270753511;0.0;0.0
2020;LE-510;CL;DE VALENCIA DE DON JUAN (CL-621) A LÍMITE DE PROVINCIA DE ZAMORA;31.78;809.095185651353;12.0;1.0;0.0;1.0;0.0;10.655004210498058;138.51505473647475;0.0;0.0
2020;P-227;CP;DE CRUCE CON CL-626 A HERRERA DE PISUERGA;34.954;760.0845110716942;23.0;2.0;0.0;2.0;0.0;20.624259606481846;257.8032450810231;0.0;0.0
2020;P-411;CL;DE CRUCE CON P-405 A TORQUEMADA (P-412);15.665;59.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2020;P-412;CP;DE TORQUEMADA A CRUCE CON P-405 (ASTUDILLO);19.8;303.0;7.0;0.0;0.0;0.0;0.0;0.0;319.66666986333337;0.0;0.0
2020;P-430;CL;DE FRÓMISTA (P-431) A CRUCE CON P-405;19.62;22.0;1.0;0.0;0.0;0.0;0.0;0.0;634.7247769894495;0.0;0.0
2020;P-913;CL;DE VILLARRAMIEL A LÍMITE DE PROVINCIA DE VALLADOLID;14.082;216.67561425933815;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2020;SA-205;CP;DE VECINOS, CRUCE CON SA-211, A CRUCE CON SA-220;37.52;774.8065031982942;16.0;3.0;0.0;3.0;0.0;28.27302670035844;179.06250243560345;0.0;0.0
2020;SG-112;CL;DE RIAZA (N-110) A LÍMITE DE C.A. DE CASTILLA LA MANCHA;12.46;103.89887640449437;2.0;1.0;0.0;1.0;0.0;211.63049231389795;634.8914769416939;0.0;0.0
2020;SG-223;CP;DE CUÉLLAR (CL-601) A LÍMITE DE PROVINCIA DE VALLADOLID;7.715;1520.0;4.0;0.0;0.0;0.0;0.0;0.0;93.45178658789304;0.0;0.0
2020;SG-343;CP;DE NAVA DE LA ASUNCIÓN (SG-342) A LÍMITE DE PROVINCIA DE VALLADOLID;17.1;718.2654970760234;6.0;1.0;0.0;1.0;0.0;22.306222001648383;156.1435540115387;0.0;0.0
2020;VA-140;CP;DE VALLADOLID A LÍMITE DE PROVINCIA DE PALENCIA;54.4;1713.0855514705881;33.0;2.0;0.0;2.0;0.0;5.879754312854985;102.89570047496223;0.0;0.0
2020;VA-920;CL;DE MEDINA DE RIOSECO (N-601) A CRUCE CON N-610;22.4;268.0;2.0;1.0;0.0;2.0;0.0;45.63776031778485;136.91328095335456;0.0;0.0
2020;ZA-305;CP;DE CRUCE CON N-630 A LÍMITE DE PROVINCIA DE SALAMANCA;41.696;549.0285878741366;14.0;0.0;0.0;0.0;0.0;0.0;167.55053483303573;0.0;0.0
2020;ZA-510;CL;DE FUENTES DE ROPEL A LÍMITE DE PROVINCIA DE LEÓN;7.003;116.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2020;ZA-912;CP;DE CRUCE CON N-631 A CRUCE CON N-122 (ALCAÑICES);41.642;453.0304019979828;24.0;1.0;0.0;1.0;0.0;14.522728155247059;363.0682038811765;0.0;0.0
2020;LE-491;CL;DE LA VEGA A CRUCE CON CL-626;2.6;258.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2020;LE-524;CL;DE VILLAQUEJIDA (N-630) A LÍMITE DE PROVINCIA DE ZAMORA;22.0;354.5181818181818;5.0;1.0;0.0;1.0;0.0;35.127394766228946;210.76436859737368;0.0;0.0
2020;LE-541;CL;DE VALDERAS (LE-512) A LÍMITE DE PROVINCIA DE VALLADOLID;5.2;239.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2020;LE-716;CL;DE VEGA DE ESPINAREDA A TORENO;13.9;911.0;7.0;1.0;0.0;1.0;0.0;21.63584982426822;173.08679859414576;0.0;0.0
2020;LE-932;CL;DE ALBIRES (N-601) A LÍMITE DE PROVINCIA DE VALLADOLID;1.5;345.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2020;P-110;CL;DE CRUCE CON P-102 A LÍMITE DE PROVINCIA DE VALLADOLID;36.186;155.15552976289172;8.0;1.0;0.0;1.0;0.0;48.79769387173722;439.179244845635;0.0;0.0
2020;P-114;CL;DE CEVICO NAVERO (CL-619) A HÉRMEDES DE CERRATO (P-110);5.9;53.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2020;P-934;CL;DE GUAZA DE CAMPOS A BOADILLA DE RIOSECO;8.758;117.0;0.0;1.0;0.0;1.0;0.0;267.37225134307096;267.37225134307096;0.0;0.0
2020;P-990;CP;DE LA VENTA, CRUCE CON CL-615, A MONZÓN DE CAMPOS;5.988;193.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2020;SA-102;CP;DE CRUCE CON N-630 (SORIHUELA) A LÍMITE DE PROVINCIA DE ÁVILA;22.2;1058.6846846846845;9.0;4.0;0.0;5.0;0.0;46.62807882290213;151.5412561744319;0.0;0.0
2020;SA-605;CP;DE SALAMANCA A LÍMITE DE PROVINCIA DE ZAMORA;25.445;1870.7908429946942;4.0;6.0;0.0;8.0;0.0;34.53271268030323;57.55452113383872;0.0;0.0
2020;SG-114;CL;DE CRUCE CON SG-112 A CENTRO INVERNAL DE LA PINILLA;5.6;72.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2020;SG-205;CP;DE CEREZO DE ABAJO (N-I) A CRUCE CON CL-601 (CUÉLLAR);64.9;2454.7471494607084;67.0;7.0;0.0;9.0;0.0;12.037982686658593;127.25867411610511;0.0;0.0
2020;SG-211;CL;DE TABANERA LA LUENGA (CL-601) A HONTALBILLA;32.3;747.7120743034055;16.0;2.0;1.0;2.0;11.344104522764017;22.688209045528033;204.1938814097523;33.33333333333333;50.0
2020;SG-231;CL;DE CRUCE CON CL-603 A CRUCE CON SG-205;9.5;332.0;8.0;0.0;0.0;0.0;0.0;0.0;694.9209961692479;0.0;0.0
2020;SG-313;CL;DE CRUCE CON CL-605 A CRUCE CON N-110;15.0;779.0;1.0;2.0;0.0;3.0;0.0;46.893042830933;70.33956424639949;0.0;0.0
2020;SG-342;CP;DE CUÉLLAR (CL-601) A SANTA MARÍA LA REAL DE NIEVA, CRUCE CON CL-605;43.035;1550.4129197165096;40.0;4.0;0.0;4.0;0.0;16.42471872042999;180.67190592472988;0.0;0.0
2020;SG-911;CL;DE CRUCE CON N-I A CRUCE CON N-110;8.2;382.0;9.0;0.0;0.0;0.0;0.0;0.0;787.1770606108844;0.0;0.0
2020;SO-810;CL;DE CRUCE CON N-234 A CRUCE CON SO-820;12.031;718.0;14.0;0.0;0.0;0.0;0.0;0.0;444.02661258278744;0.0;0.0
2020;VA-210;CL;DE PEÑAFIEL (VA-223) A COGECES DEL MONTE (VA-203);19.45;205.0;5.0;2.0;0.0;2.0;0.0;137.42434145826124;480.9851951039143;0.0;0.0
2020;VA-511;CL;DE CASTROMONTE (VA-515) A VILLABRÁGIMA (VA-505);8.0;832.0;4.0;0.0;0.0;0.0;0.0;0.0;164.64699683877765;0.0;0.0
2020;VA-900;CL;DE A-62 (VALLADOLID) A A-62 (CUBILLAS DE SANTA MARTA);30.175;787.7826014913007;5.0;1.0;0.0;1.0;0.0;11.525332721660876;69.15199632996526;0.0;0.0
2020;ZA-104;CP;DE PUEBLA DE SANABRIA (N-525) A MONCABRIL (LAGO DE SANABRIA);16.145;1655.7104986063796;15.0;2.0;0.0;3.0;0.0;20.49815058562309;174.2342799777963;0.0;0.0
2020;AV-561;CL;DE HOYO DE PINARES (AV-502) A LÍMITE DE C.A. DE MADRID;11.738;403.0;1.0;2.0;0.0;2.0;0.0;115.83451374011916;173.75177061017877;0.0;0.0
2020;AV-804;CP;DE ÁVILA (CRUCE CON N-501) A ARÉVALO (POLÍGONO INDUSTRIAL, CRUCE CON CL-605);44.26;1127.849073655671;11.0;2.0;0.0;2.0;0.0;10.976774298146424;71.34903293795175;0.0;0.0
2020;AV-900;CP;DE ÁVILA (CRUCE CON N-403) A BURGOHONDO (CRUCE CON AV-902);33.919;1279.7624929980245;11.0;8.0;0.0;8.0;0.0;50.4922477876058;119.91908849556377;0.0;0.0
2020;AV-904;CP;DE CRUCE CON N-403 A CRUCE CON CL-501;2.915;1276.0;3.0;1.0;0.0;1.0;0.0;73.65765732852074;294.63062931408297;0.0;0.0
2020;AV-905;CP;DE VENTA DEL OBISPO (N-502) A CRUCE CON N-403 (EL BARRACO);46.895;384.22437360059706;11.0;0.0;0.0;0.0;0.0;0.0;167.25856609538437;0.0;0.0
2020;AV-922;CP;DE MOMBELTRÁN (N-502) A LÍMITE DE C.A. DE CASTILLA LA MANCHA;35.75;264.0328111888112;3.0;1.0;0.0;1.0;0.0;29.02506424447629;116.10025697790516;0.0;0.0
2020;AV-932;CL;DE PIEDRAHÍTA (N-110) A CRUCE CON AV-941;27.821;82.03037274001653;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2020;BU-121;CL;DE BERLANGA DE ROA (BU-120)  A N-122;7.3;227.0;3.0;0.0;0.0;0.0;0.0;0.0;495.99771179722296;0.0;0.0
2020;BU-211;CL;DE NAVA DE ROA (N-122) A LÍMITE DE PROVINCIA DE SEGOVIA;3.3;52.0;1.0;0.0;0.0;0.0;0.0;0.0;1596.5769390426926;0.0;0.0
2020;BU-514;CL;DE COVANERA (N-623) A CRUCE CON N-623;16.2;145.0;8.0;0.0;0.0;0.0;0.0;0.0;933.0697411314637;0.0;0.0
2020;BU-532;CL;DE PEDROSA DE TOBALINA (BU-550) A BARCINA DEL BARCO (BU-530);13.6;348.0;3.0;0.0;0.0;0.0;0.0;0.0;173.66417516463363;0.0;0.0
2020;BU-550;CP;DE TRESPADERNE (N-629) A LÍMITE DE C.A. DEL PAÍS VASCO;44.5;731.4449438202247;22.0;1.0;0.0;1.0;0.0;8.417158056846876;193.59463530747817;0.0;0.0
2020;BU-556;CP;DE LÍMITE DE C.A. DEL PAÍS VASCO A LÍMITE DE C.A. DEL PAÍS VASCO POR BERBERANA;7.8;666.0;3.0;0.0;0.0;0.0;0.0;0.0;158.2193363015281;0.0;0.0
2020;BU-561;CL;DE VILLARCAYO (CL-629) A SANTELICES (BU-525);20.2;332.0;6.0;1.0;0.0;1.0;0.0;40.852410047078315;285.9668703295482;0.0;0.0
2020;BU-640;CL;DE CRUCE CON N-120 A CRUCE CON BU-627 (VILLADIEGO);15.2;361.0;4.0;0.0;0.0;0.0;0.0;0.0;199.7175993145692;0.0;0.0
2020;BU-744;CL;DE CRUCE CON CL-127 (CUCHO) A LÍMITE DE C.A. DEL PAÍS VASCO;3.8;429.0;2.0;0.0;0.0;0.0;0.0;0.0;336.12146085109316;0.0;0.0
2020;BU-805;CP;DE BU-11 A BU-30 (PENETRACIÓN DE CORTES);1.5;3101.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2020;BU-904;CP;DE LERMA, (N-I) A COVARRUBIAS (BU-901);21.8;476.0;36.0;2.0;0.0;2.0;0.0;52.80483438819791;1003.2918533757603;0.0;0.0
2020;BU-920;CL;DE GUMIEL DE IZÁN (N-120) A CALERUEGA (BU-910);19.65;103.0;11.0;0.0;0.0;0.0;0.0;0.0;1489.0183206783697;0.0;0.0
2020;BU-945;CP;DE FUENTESPINA (N-I) A LÍMITE DE PROVINCIA DE SEGOVIA;12.6;628.3142857142857;10.0;1.0;0.0;1.0;0.0;34.6066576149493;380.67323376444233;0.0;0.0
2020;CL-505;B;DE ÁVILA A LÍMITE DE C.A. DE MADRID;40.46;2626.3586258032624;40.0;5.0;0.0;7.0;0.0;12.891315378784535;116.0218384090608;0.0;0.0
